Speaker,gloss1,total_freq
Marie,Bou,1
Marie,bouche,63
Marie,bouchée,1
Marie,bouchon,7
Marie,bouchons,1
Marie,bouée,1
Marie,bouge,5
Marie,bougé,1
Marie,bouger,5
Marie,bouges,3
Marie,bougie,5
Marie,bougies,4
Marie,boule,6
Marie,boules,2
Marie,boulot,1
Marie,boum,12
Marie,bout,15
Marie,boutique,1
Marie,bouton,24
Marie,boutons,10
Marie,bouts,1
Marie,boxe,1
Marie,bracelet,1
Marie,branché,1
Marie,brancher,2
Marie,bras,19
Marie,bravo,9
Marie,Bretagne,1
Marie,bretelle,1
Marie,bretelles,2
Marie,bricolage,2
Marie,bricole,4
Marie,brille,2
Marie,brindilles,1
Marie,broche,4
Marie,brosse+à+dents,1
Marie,brosser,1
Marie,bruit,54
Marie,bruits,3
Marie,brûle,1
Marie,brume,1
Marie,brun,3
Marie,brune,1
Marie,bu,12
Marie,Bu,1
Marie,buːm@c,1
Marie,bulles,1
Marie,bum@c,2
Marie,bureau,1
Marie,bus,1
Marie,but,1
Marie,bute,1
Marie,buvant,1
Marie,c'es,1
Marie,c'est,2227
Marie,c'était,50
Marie,ça,2080
Marie,cabine,1
Marie,caca,25
Marie,cacahouètes,1
Marie,cacao,16
Marie,cache,3
Marie,caché,20
Marie,cache+cache,3
Marie,cachée,2
Marie,cacher,5
Marie,caches,7
Marie,cachette,1
Marie,cachez,2
Marie,cactus,1
Marie,cadeau,8
Marie,café,5
Marie,cafetière,1
Marie,caisse,6
Marie,caisses,1
Marie,calculatrice,1
Marie,câlin,17
Marie,câlins,1
Marie,calme,1
Marie,calmer,2
Marie,caméra,48
Marie,caméraman,2
Marie,caméras,1
Marie,camion,6
Marie,canapé,3
Marie,canard,9
Marie,cannes,2
Marie,cantine,1
Marie,caprice,2
Marie,caprices,1
Marie,car,1
Marie,caresse,6
Marie,caresser,3
Marie,carotte,4
Marie,carottes,13
Marie,carré,8
Marie,carrément,7
Marie,carrés,1
Marie,carte,4
Marie,cartes,17
Marie,carton,6
Marie,cas,3
Marie,cascadeuse,3
Marie,Casimir,13
Marie,casque,2
Marie,casquette,2
Marie,casse,2
Marie,cassé,27
Marie,cassée,2
Marie,cassent,1
Marie,casser,11
Marie,casserole,6
Marie,casseroles,1
Marie,casses,2
Marie,cassés,1
Marie,cassette,4
Marie,cassettes,1
Marie,catalogue,1
Marie,catastrophe,8
Marie,Cathy,1
Marie,cauchemars,1
Marie,ce,345
Marie,ce-que,8
Marie,ceci,1
Marie,ceinture,2
Marie,ceintures,1
Marie,celle,10
Marie,celle-ci,32
Marie,celle-là,2
Marie,celles,3
Marie,celles-ci,2
Marie,celui,19
Marie,celui-ci,123
Marie,celui-là,41
Marie,censé,1
Marie,centre,1
Marie,cercle,3
Marie,cerises,1
Marie,certaines,1
Marie,ces,33
Marie,cet,9
Marie,cette,53
Marie,ceux,4
Marie,ceux-ci,10
Marie,chacun,6
Marie,chacune,3
Marie,chagrin,2
Marie,chaise,3
Marie,chaises,1
Marie,chaleur,3
Marie,chambre,21
Marie,champ,1
Marie,chance,5
Marie,change,5
Marie,changé,5
Marie,changer,5
Marie,chanson,8
Marie,chante,1
Marie,chanté,1
Marie,chanter,9
Marie,chantes,14
Marie,chapeau,1
Marie,chaque,3
Marie,chargée,1
Marie,Charlie,1
Marie,chat,19
Marie,château,2
Marie,chaton,1
Marie,chatouille,2
Marie,chatouilles,4
Marie,chats,1
Marie,chaud,23
Marie,chaudron,1
Marie,chauds,2
Marie,chauffe,1
Marie,chauffer,1
Marie,chaussette,3
Marie,chaussettes,31
Marie,chausson,20
Marie,chaussons,22
Marie,chaussure,7
Marie,chaussures,38
Marie,chemise,1
Marie,cher,2
Marie,cherchait,1
Marie,cherche,7
Marie,chercher,65
Marie,cherchera,2
Marie,cherches,29
Marie,cheval,12
Marie,cheveux,17
Marie,chèvre,1
Marie,chez,13
Marie,chicken@s:eng,1
Marie,chien,36
Marie,chiens,2
Marie,chiffonne,3
Marie,chiffonné,1
Marie,chiffonnes,1
Marie,chiffres,1
Marie,chocolat,7
Marie,choisi,1
Marie,choisir,3
Marie,choisis,2
Marie,choix,1
Marie,chopes,1
Marie,chose,86
Marie,choses,46
Marie,chou+fleur,1
Marie,chouchou,8
Marie,chut,1
Marie,ci,10
Marie,ciel,9
Marie,cinq,10
Marie,cinquante,1
Marie,circuit,2
Marie,cirque,3
Marie,ciseaux,2
Marie,citron,9
Marie,citrons,2
Marie,clair,4
Marie,clé,2
Marie,clefs,11
Marie,clémentine,1
Marie,clés,4
Marie,clientes,1
Marie,Clipo,2
Marie,clipos,1
Marie,cloche,1
Marie,clown,22
Marie,clowns,3
Marie,coccinelle,5
Marie,cochon,4
Marie,cochonneries,1
Marie,cocotte,4
Marie,coeur,4
Marie,coeurs,1
Marie,coffre,1
Marie,cogné,1
Marie,cognée,3
Marie,cogner,2
Marie,coiffe,1
Marie,coiffeur,1
Marie,coiffure,1
Marie,coin,2
Marie,coincé,1
Marie,coincer,1
Marie,coing,1
Marie,coins,1
Marie,collant,2
Marie,colle,6
Marie,collé,1
Marie,collée,1
Marie,collées,1
Marie,coller,4
Marie,colles,2
Marie,collier,4
Marie,colliers,2
Marie,colline,1
Marie,colore,1
Marie,coloriages,1
Marie,colorié,1
Marie,combien,29
Marie,combiné,1
Marie,comblé,1
Marie,commandant,1
Marie,comme,469
Marie,commence,6
Marie,commencé,2
Marie,commencer,1
Marie,commences,3
Marie,comment,180
Marie,complet,1
Marie,complètement,4
Marie,compliqué,8
Marie,compliques,1
Marie,composes,1
Marie,compote,6
Marie,compotes,1
Marie,comprend,3
Marie,comprendre,2
Marie,comprends,18
Marie,compris,10
Marie,compte,1
Marie,compter,2
Marie,comptes,3
Marie,comptine,2
Marie,concerto,1
Marie,concocter,1
Marie,conduis,1
Marie,conduit,1
Marie,confisque,1
Marie,confisqué,2
Marie,confiture,2
Marie,confonds,1
Marie,confortable,2
Marie,connais,29
Marie,connaît,4
Marie,connaître,1
Marie,consignes,1
Marie,consoler,1
Marie,construction,1
Marie,construire,1
Marie,construit,1
Marie,content,6
Marie,contente,10
Marie,contents,2
Marie,contenu,2
Marie,continue,11
Marie,continuer,7
Marie,continues,4
Marie,contraire,2
Marie,contrariée,1
Marie,contre,3
Marie,convenablement,2
Marie,coq,12
Marie,coque,1
Marie,coquin,1
Marie,coquine,11
Marie,Cor,3
Marie,corde,6
Marie,cordon,1
Marie,cornet,1
Marie,corps,3
Marie,correctement,1
Marie,correspond,1
Marie,Corse,2
Marie,costaud,2
Marie,coté,1
Marie,côté,46
Marie,côtés,1
Marie,coton,1
Marie,cou,6
Marie,couche,9
Marie,couché,1
Marie,couchée,1
Marie,couches,3
Marie,couchés,1
Marie,coucou,57
Marie,coudre,1
Marie,couette,8
Marie,couettes,3
Marie,couine,2
Marie,coulait,1
Marie,coule,6
Marie,couler,1
Marie,couleur,35
Marie,couleurs,9
Marie,coup,15
Marie,coup+de+fil,1
Marie,coupe,11
Marie,coupé,1
Marie,couper,9
Marie,couperas,1
Marie,coupes,3
Marie,coupés,1
Marie,courant,1
Marie,courbatue,1
Marie,courent,1
Marie,courir,1
Marie,cours,2
Marie,courses,2
Marie,court,3
Marie,courts,1
Marie,cousine,1
Marie,coussin,9
Marie,coûte,2
Marie,couteau,3
Marie,couteaux,2
Marie,couvercle,3
Marie,couverte,1
Marie,couverts,1
Marie,couverture,1
Marie,craches,1
Marie,craignais,1
Marie,craignent,1
Marie,craque,1
Marie,craquer,2
Marie,crawl,1
Marie,crayon,13
Marie,crayons,7
Marie,crèche,9
Marie,crêche,3
Marie,créer,1
Marie,crème,6
Marie,creusent,1
Marie,creux,1
Marie,crevée,1
Marie,cri,1
Marie,crier,1
Marie,crocodile,8
Marie,croire,1
Marie,crois,149
Marie,croix,7
Marie,croque,1
Marie,croqué,1
Marie,croquer,2
Marie,croques,3
Marie,crottes,1
Marie,croyais,17
Marie,cru,2
Marie,cube,3
Marie,cubes,1
Marie,cuillère,38
Marie,cuillères,4
Marie,cuise,1
Marie,cuisine,4
Marie,cuisiné,1
Marie,cuit,2
Marie,culotte,10
Marie,curieuse,1
Marie,curiosité,1
Marie,cygne,1
Marie,Cyril,1
Marie,d',5
Marie,d'abîmer,1
Marie,d'abord,11
Marie,d'accord,187
Marie,d'accrocher,1
Marie,d'acheter,1
Marie,d'activité,1
Marie,d'aide,2
Marie,d'ailleurs,4
Marie,d'air,1
Marie,d'aller,3
Marie,d'animal,1
Marie,d'animaux,1
Marie,d'années,1
Marie,d'anniversaire,1
Marie,d'appuyer,2
Marie,d'après+midi,1
Marie,d'argent,4
Marie,d'autre,20
Marie,d'autres,31
Marie,d'avoir,3
Marie,d'eau,15
Marie,d'écouter,1
Marie,d'effacer,1
Marie,d'éléphants,1
Marie,d'en,5
Marie,d'en_bas,1
Marie,d'enfants,1
Marie,d'enfiler,2
Marie,d'enlever,2
Marie,d'enregistrer,3
Marie,d'équilibre,1
Marie,d'être,4
Marie,d'euros,1
Marie,d'habitude,1
Marie,d'heure,1
Marie,d'histoires,1
Marie,d'images,1
Marie,d'intéressant,1
Marie,d'obstacles,1
Marie,d'orange,17
Marie,d'où,1
Marie,d'un,11
Marie,d'une,3
Marie,d'utilisation,1
Marie,da,1
Marie,Dad,7
Marie,dame,26
Marie,dames,4
Marie,dangereux,1
Marie,dans,521
Marie,danse,5
Marie,danses,4
Marie,date,1
Marie,datte,7
Marie,dattes,3
Marie,dauphin,1
Marie,dauphins,1
Marie,davantage,1
Marie,de,865
Marie,déambulateur,2
Marie,débarrasse,2
Marie,débarrasser,1
Marie,débobiner,1
Marie,debout,20
Marie,débrouille,1
Marie,débrouilles,1
Marie,début,3
Marie,déchirant,1
Marie,déchire,1
Marie,déchiré,2
Marie,déchires,2
Marie,décide,1
Marie,décidé,3
Marie,décollé,1
Marie,découpe,1
Marie,découpé,1
Marie,découper,2
Marie,découverte,1
Marie,découvre,1
Marie,décroche,1
Marie,décroché,4
Marie,dedans,54
Marie,dedi@c,1
Marie,défaire,1
Marie,défais,1
Marie,défait,3
Marie,défendu,1
Marie,déguiser,1
Marie,dehors,9
Marie,déjà,81
Marie,délicat,1
Marie,demain,4
Marie,demandait,1
Marie,demande,7
Marie,demandé,2
Marie,demander,2
Marie,demanderas,1
Marie,demandes,6
Marie,démarres,1
Marie,déménager,2
Marie,demi,3
Marie,demi+heure,1
Marie,démolis,1
Marie,démonter,1
Marie,dent,1
Marie,dents,22
Marie,départ,2
Marie,dépêche,3
Marie,dépêches,1
Marie,déplace,1
Marie,déplacer,5
Marie,déplaces,1
Marie,déposes,2
Marie,depuis,5
Marie,dérange,2
Marie,déranges,1
Marie,dernier,1
Marie,dernière,6
Marie,déroule,1
Marie,derrière,28
Marie,des,392
Marie,dès,1
Marie,Dès,1
Marie,désagréable,1
Marie,descend,1
Marie,descendent,2
Marie,descendre,4
Marie,déshabiller,1
Marie,déshabilles,1
Marie,dessert,3
Marie,dessin,4
Marie,dessine,8
Marie,dessiné,10
Marie,dessinée,1
Marie,dessiner,2
Marie,dessines,1
Marie,dessins,3
Marie,dessous,9
Marie,dessus,61
Marie,détache,1
Marie,détaché,1
Marie,détecté,1
Marie,deux,130
Marie,deuxième,12
Marie,devait,2
Marie,devant,11
Marie,développement,1
Marie,devient,2
Marie,deviner,1
Marie,devis,1
Marie,dévisse,1
Marie,dévisser,1
Marie,dévores,1
Marie,devrais,2
Marie,devrait,1
Marie,diagnostic,1
Marie,Didi,1
Marie,Didou,4
Marie,Didu,1
Marie,dieu,3
Marie,différentes,1
Marie,difficile,10
Marie,difficiles,2
Marie,Dijõ,1
Marie,dîner,1
Marie,dînette,2
Marie,ding,1
Marie,diodes,1
Marie,dirait,2
Marie,dire,57
Marie,directement,5
Marie,direction,2
Marie,diriges,2
Marie,dis,76
Marie,dis_donc,35
Marie,disais,3
Marie,dises,1
Marie,disparaît,3
Marie,disparaître,1
Marie,disparu,1
Marie,disposition,1
Marie,distribué,2
Marie,distribues,1
Marie,dit,86
Marie,dites,1
Marie,dix,1
Marie,docteur,4
Marie,Docteur_bibulne,1
Marie,documents,1
Marie,dodo,18
Marie,doigt,13
Marie,doigts,15
Marie,dois,13
Marie,doit,16
Marie,doivent,1
Marie,donc,61
Marie,donnais,1
Marie,donne,52
Marie,donné,13
Marie,donnée,1
Marie,donner,55
Marie,donnerai,2
Marie,donneras,1
Marie,donnes,114
Marie,donnez,1
Marie,dont,3
Marie,dormait,1
Marie,dorment,2
Marie,dormi,6
Marie,dormir,16
Marie,dormiras,1
Marie,dors,4
Marie,dort,23
Marie,dos,34
Marie,dossier,1
Marie,double,1
Marie,doucement,16
Marie,doudou,171
Marie,Doudou,1
Marie,doudous,14
Marie,doux,3
Marie,drame,1
Marie,droit,6
Marie,droite,3
Marie,drôle,12
Marie,dromadaire,3
Marie,dromadaires,1
Marie,du,297
Marie,dû,5
Marie,duːt@c,1
Marie,duplo,1
Marie,duplos,4
Marie,dur,38
Marie,durant,1
Marie,dure,2
Marie,durer,1
Marie,dures,1
Marie,eau,1
Marie,ébahie,1
Marie,écharpe,2
Marie,éclair,1
Marie,écoutait,1
Marie,écoute,7
Marie,écouté,2
Marie,écouter,7
Marie,écoutes,2
Marie,écran,1
Marie,écrira,2
Marie,écrire,3
Marie,écris,2
Marie,écrit,3
Marie,écrives,2
Marie,edada@c,1
Marie,Eddie,2
Marie,effacer,2
Marie,égaré,1
Marie,église,1
Marie,eh,232
Marie,éh,69
Marie,élastiques,1
Marie,élégant,1
Marie,éléphant,19
Marie,éléphanteau,2
Marie,éléphants,1
Marie,elle,368
Marie,elle-même,2
Marie,elles,49
Marie,embarrassée,1
Marie,embêtent,1
Marie,emmène,1
Marie,emmènes,4
Marie,emportant,1
Marie,emporter,1
Marie,emprunte,1
Marie,en,479
Marie,en_bas,1
Marie,en_dessous,4
Marie,en_effet,2
Marie,en_haut,1
Marie,en_plus,1
Marie,en_train,15
Marie,encore,246
Marie,endormi,2
Marie,endroit,5
Marie,endroits,2
Marie,énervant,1
Marie,énervé,2
Marie,enfant,2
Marie,enfants,10
Marie,enfin,5
Marie,enfoncer,1
Marie,enlevé,6
Marie,enlève,9
Marie,enlever,32
Marie,enlevés,1
Marie,enlèves,12
Marie,enregistre,15
Marie,enregistré,2
Marie,enregistrée,2
Marie,enregistrées,1
Marie,enregistrer,7
Marie,enregistres,3
Marie,enrhumé,1
Marie,enrhumée,6
Marie,enrouée,2
Marie,ensemble,7
Marie,ensuite,10
Marie,entasse,1
Marie,entend,9
Marie,entendre,3
Marie,entends,11
Marie,entendu,6
Marie,entière,3
Marie,entre,4
Marie,envie,11
Marie,envolée,1
Marie,épaules,1
Marie,épicerie,3
Marie,épices,1
Marie,es,141
Marie,escalader,1
Marie,escaliers,1
Marie,escargot,1
Marie,espagnol,1
Marie,essaie,25
Marie,essaiera,1
Marie,essaies,33
Marie,essais,1
Marie,essaye,6
Marie,essayé,2
Marie,essayer,21
Marie,essayes,4
Marie,essuie,1
Marie,essuyer,1
Marie,est,647
Marie,est-ce,105
Marie,et,1040
Marie,et_puis,1
Marie,étaient,3
Marie,étais,10
Marie,était,20
Marie,etc,2
Marie,été,8
Marie,éteindre,3
Marie,éteins,1
Marie,éteint,1
Marie,éteints,1
Marie,éternuer,1
Marie,êtes,1
Marie,étiquette,1
Marie,étiquettes,3
Marie,étoile,8
Marie,étonnant,2
Marie,étonnante,2
Marie,étonnants,1
Marie,étonnée,1
Marie,être,55
Marie,eu,15
Marie,euh,179
Marie,euro,4
Marie,euros,15
Marie,eux,4
Marie,éventuellement,1
Marie,évident,4
Marie,évite,1
Marie,éviter,3
Marie,exemple,10
Marie,exercice,1
Marie,explique,3
Marie,expliqué,3
Marie,expliques,1
Marie,exprès,7
Marie,extraordinaire,2
Marie,face,1
Marie,facile,5
Marie,facilement,1
Marie,facilite,1
Marie,façon,3
Marie,failli,1
Marie,faillis,1
Marie,faim,24
Marie,faire,320
Marie,fais,295
Marie,faisaient,1
Marie,faisais,2
Marie,faisait,8
Marie,fait,438
Marie,faites,2
Marie,fallait,3
Marie,falloir,2
Marie,famille,6
Marie,fanée,1
Marie,fantastique,1
Marie,farine,4
Marie,fasse,13
Marie,fasses,8
Marie,fatigue,4
Marie,fatigué,4
Marie,fatiguée,19
Marie,faudra,3
Marie,faudrait,11
Marie,fausse,1
Marie,faut,270
Marie,fauteuil,1
Marie,feignante,1
Marie,femme,1
Marie,fenêtre,7
Marie,fenêtres,1
Marie,fenouil,2
Marie,fera,4
Marie,feras,1
Marie,ferme,7
Marie,fermé,4
Marie,ferment,1
Marie,fermer,9
Marie,fermes,10
Marie,fermés,1
Marie,fermeture,3
Marie,fesses,1
Marie,festin,1
Marie,fête,3
Marie,fêter,1
Marie,feuille,21
Marie,feuilles,1
Marie,feutre,3
Marie,feutres,1
Marie,feutrine,1
Marie,ficelle,6
Marie,fièvre,1
Marie,figure,2
Marie,figures,2
Marie,fil,30
Marie,fille,11
Marie,filles,3
Marie,film,1
Marie,filme,4
Marie,filmé,2
Marie,filmée,2
Marie,filmer,6
Marie,filons,1
Marie,fin,10
Marie,finalement,14
Marie,fines,1
Marie,fini,29
Marie,finie,1
Marie,finir,1
Marie,finis,1
Marie,fixée,1
Marie,flamme,1
Marie,flèche,3
Marie,flèches,1
Marie,fleur,41
Marie,fleurs,30
Marie,fois,40
Marie,foncer,1
Marie,fonctionne,5
Marie,fond,2
Marie,font,29
Marie,footing,1
Marie,force,1
Marie,forme,21
Marie,formes,9
Marie,fort,24
Marie,forte,3
Marie,four,6
Marie,fourchette,5
Marie,fourchettes,2
Marie,fourrure,2
Marie,fragile,3
Marie,fragiles,2
Marie,fraise,15
Marie,fraises,9
Marie,framboise,4
Marie,framboises,1
Marie,frappe,1
Marie,frayeur,1
Marie,freiner,1
Marie,frère,1
Marie,frigo,5
Marie,fringale,1
Marie,froid,24
Marie,froides,1
Marie,froids,1
Marie,froisse,1
Marie,froissé,1
Marie,fromage,2
Marie,fronces,1
Marie,frottes,1
Marie,fruit,7
Marie,fruits,6
Marie,fusibles,1
Marie,galipette,1
Marie,galipettes,3
Marie,gant,1
Marie,gants,3
Marie,garage,4
Marie,garçon,4
Marie,garçons,1
Marie,garde,28
Marie,garder,22
Marie,gardes,15
Marie,gardés,1
Marie,gastronomique,1
Marie,gâteau,32
Marie,gâteaux,17
Marie,gauche,5
Marie,gaz,1
Marie,gelée,1
Marie,Gen,1
Marie,gencives,1
Marie,gène,3
Marie,gêne,22
Marie,générations,1
Marie,génial,1
Marie,genoux,3
Marie,gens,2
Marie,gentil,9
Marie,gentille,6
Marie,Ger,26
Marie,Geral,1
Marie,Géraldine,3
Marie,geste,1
Marie,gestes,1
Marie,gilet,4
Marie,girafe,2
Marie,glaçage,1
Marie,glace,11
Marie,glacé,1
Marie,glin@o,1
Marie,gling,8
Marie,glisse,6
Marie,glissé,2
Marie,glisser,3
Marie,glisses,3
Marie,glou@o,9
Marie,glouglou,1
Marie,glu@o,1
Marie,gobelet,1
Marie,gobelets,2
Marie,gommette,2
Marie,gommettes,5
Marie,gonflé,1
Marie,gorge,3
Marie,gourmande,1
Marie,gourmandises,1
Marie,goût,2
Marie,goûté,8
Marie,goûter,10
Marie,goûtes,1
Marie,goutte,1
Marie,grand,17
Marie,grand-chose,1
Marie,grand-choses,1
Marie,grande,15
Marie,grandes,8
Marie,grandi,1
Marie,grandit,2
Marie,grands,3
Marie,gratte,7
Marie,grattent,1
Marie,grattes,7
Marie,grave,6
Marie,grelottes,1
Marie,grenouille,3
Marie,grésille,6
Marie,grésillement,1
Marie,grésillements,1
Marie,grésiller,1
Marie,gribouille,1
Marie,gribouillis,1
Marie,grignote,1
Marie,grimace,1
Marie,grimper,1
Marie,gris,1
Marie,gros,33
Marie,groseilles,4
Marie,grosse,8
Marie,grosses,3
Marie,grrrr@o,1
Marie,guère,1
Marie,guérir,1
Marie,gui,1
Marie,guili,96
Marie,guilis,1
Marie,guitare,3
Marie,gymnastique,4
Marie,h,4
Marie,habits,2
Marie,hahɔʁ@c,1
Marie,hamac,1
Marie,han,2
Marie,haricots,1
Marie,hasard,1
Marie,haut,21
Marie,hauteur,1
Marie,hé,3
Marie,hein,728
Marie,hélicoptère,5
Marie,hello@s:eng,1
Marie,Henri,1
Marie,hérisson,1
Marie,heuh,25
Marie,heure,6
Marie,heures,8
Marie,heureusement,1
Marie,hi,1
Marie,hi@o,2
Marie,hi_han@o,1
Marie,hi+han,3
Marie,hier,2
Marie,Hippolyte,13
Marie,hippopotame,4
Marie,hisse,32
Marie,histoire,29
Marie,histoires,5
Marie,hiver,1
Marie,ho,5
Marie,hop,298
Marie,hoplà,46
Marie,hoquet,1
Marie,hou,1
Marie,hou_la,1
Marie,houp,34
Marie,huit,13
Marie,hum,32
Marie,hydravion,1
Marie,i@l,1
Marie,ici,90
Marie,idée,3
Marie,igloo,2
Marie,ih,1
Marie,il,877
Marie,Il,1
Marie,illustrés,1
Marie,ils,51
Marie,image,4
Marie,images,10
Marie,important,1
Marie,importe,1
Marie,impossible,2
Marie,incomplet,1
Marie,inconnue,1
Marie,indéfiniment,1
Marie,insistes,1
Marie,installé,2
Marie,installées,1
Marie,instant,1
Marie,instrument,3
Marie,interceptée,1
Marie,interdit,6
Marie,interdite,1
Marie,interdits,1
Marie,intéressant,6
Marie,intéressante,1
Marie,intéressantes,1
Marie,intéresse,1
Marie,intéressé,1
Marie,intimidée,1
Marie,invente,1
Marie,inventé,1
Marie,invités,1
Marie,ira,2
Marie,isis@o,1
Marie,j'ai,133
Marie,j'aie,1
Marie,j'aille,4
Marie,j'aime,11
Marie,j'aimerais,3
Marie,j'allais,1
Marie,j'appuie,1
Marie,j'arrête,1
Marie,j'attends,4
Marie,j'aurais,2
Marie,j'avais,4
Marie,j'écris,2
Marie,j'efface,1
Marie,j'en,56
Marie,j'enlève,6
Marie,j'entend,1
Marie,j'entends,4
Marie,j'essaie,4
Marie,j'étais,1
Marie,j'imagine,1
Marie,j'ouvre,5
Marie,j'y,1
Marie,jamais,11
Marie,jambe,3
Marie,jambes,7
Marie,Jan,1
Marie,jardin,2
Marie,jaune,41
Marie,je,1126
Marie,jetait,1
Marie,jeté,4
Marie,jetées,2
Marie,jeter,7
Marie,jeton,4
Marie,jetons,1
Marie,jette,6
Marie,jettent,1
Marie,jettes,6
Marie,jeu,30
Marie,jeune,1
Marie,jeux,2
Marie,joindre,3
Marie,joint,1
Marie,jointe,1
Marie,joli,13
Marie,jolie,2
Marie,Jos,1
Marie,jouait,9
Marie,joue,50
Marie,joué,6
Marie,jouer,93
Marie,jouerais,1
Marie,joues,12
Marie,jouet,13
Marie,jouets,10
Marie,jouons,1
Marie,jour,1
Marie,journée,6
Marie,jours,2
Marie,joyeux,7
Marie,jumelles,5
Marie,jus,26
Marie,jusqu'à,4
Marie,jusqu'au,4
Marie,jusque,3
Marie,juste,15
Marie,justement,3
Marie,ka@c,2
Marie,Kadi,1
Marie,kangourou,5
Marie,keke@c,1
Marie,kiné,1
Marie,kiwi,1
Marie,klapklapklap@o,1
Marie,klaxonne,3
Marie,klin@o,1
Marie,krik@o,1
Marie,l'a,18
Marie,l'abîme,1
Marie,l'abîmer,2
Marie,l'abris,1
Marie,l'accordéon,6
Marie,l'accroche,1
Marie,l'ai,23
Marie,l'aider,2
Marie,l'aime,1
Marie,l'aimes,5
Marie,l'air,9
Marie,l'allumer,2
Marie,l'amène,2
Marie,l'amènes,1
Marie,l'ampoule,1
Marie,l'ancêtre,1
Marie,l'anniversaire,1
Marie,l'appareil,1
Marie,l'appareil+photo,1
Marie,l'appartement,1
Marie,l'appelle,1
Marie,l'apportes,1
Marie,l'après+midi,1
Marie,l'arc+en+ciel,1
Marie,l'arête,1
Marie,l'argent,17
Marie,l'armoire,5
Marie,l'arnica,2
Marie,l'arrêter,1
Marie,l'arrêtes,1
Marie,l'arrière,1
Marie,l'arrosoir,1
Marie,l'as,43
Marie,l'ascenseur,1
Marie,l'aspirateur,1
Marie,l'asseoir,1
Marie,l'assiette,17
Marie,l'atteindre,1
Marie,l'attrait,1
Marie,l'attraper,2
Marie,l'auto,5
Marie,l'autorisation,1
Marie,l'autre,58
Marie,l'avais,6
Marie,l'avait,3
Marie,l'avion,5
Marie,l'avoir,2
Marie,l'axe,1
Marie,l'eau,48
Marie,l'échographie,1
Marie,l'échographiste,1
Marie,l'école,4
Marie,l'écran,2
Marie,l'écureuil,3
Marie,l'éléphant,19
Marie,l'emmène,1
Marie,l'empêche,1
Marie,l'empêchent,1
Marie,l'emporter,1
Marie,l'endroit,3
Marie,l'enlève,5
Marie,l'enlever,19
Marie,l'enlèves,3
Marie,l'enregistrement,9
Marie,l'entends,2
Marie,l'envers,1
Marie,l'envoie,5
Marie,l'envoyer,1
Marie,l'épaule,1
Marie,l'épicerie,5
Marie,l'escalier,1
Marie,l'espace,1
Marie,l'essuyer,1
Marie,l'étale,1
Marie,l'éteindre,1
Marie,l'étiquette,4
Marie,l'étoile,5
Marie,l'évier,1
Marie,l'explication,1
Marie,l'habit,1
Marie,l'hélicoptère,6
Marie,l'herbe,2
Marie,l'heure,4
Marie,l'hippopotame,2
Marie,l'histoire,40
Marie,l'homme,2
Marie,l'hôpital,1
Marie,l'image,11
Marie,l'impression,7
Marie,l'infirmière,1
Marie,l'instant,14
Marie,l'instrument,1
Marie,l'intérieur,11
Marie,l'inverse,1
Marie,l'objectif,2
Marie,l'océan,1
Marie,l'oeil,18
Marie,l'œil,1
Marie,l'offrez,1
Marie,l'oiseau,9
Marie,l'ombre,3
Marie,l'on,3
Marie,l'orange,3
Marie,l'ordinateur,5
Marie,l'oreille,5
Marie,l'oublies,1
Marie,l'ours,11
Marie,l'ourson,1
Marie,l'ouvre,4
Marie,l'ouvres,4
Marie,l'ouvrir,8
Marie,l'un,2
Marie,l'une,2
Marie,l'utiliser,1
Marie,l'utilises,2
Marie,la,1485
Marie,là,1471
Marie,là-bas,63
Marie,là-dedans,8
Marie,là-dessus,4
Marie,là-haut,6
Marie,laʁʒoda@c,1
Marie,lacet,3
Marie,lâche,2
Marie,lâché,1
Marie,lai,1
Marie,laisse,63
Marie,laissé,5
Marie,laissée,2
Marie,laissent,1
Marie,laisser,34
Marie,laisses,21
Marie,lait,88
Marie,laitier,1
Marie,lampe,4
Marie,lance,5
Marie,lancée,1
Marie,lancer,2
Marie,lances,11
Marie,langue,4
Marie,languette,1
Marie,lanières,1
Marie,lapin,25
Marie,lapine,1
Marie,Lapinos,1
Marie,lapins,7
Marie,laqué,1
Marie,laquelle,3
Marie,larmes,2
Marie,latin,1
Marie,lave,1
Marie,lave+vaisselle,2
Marie,laver,12
Marie,le,1980
Marie,Lea,2
Marie,Léa,3
Marie,lécher,1
Marie,lecture,1
Marie,léger,1
Marie,légume,2
Marie,légumes,4
Marie,Leila,3
Marie,lendemain,1
Marie,lequel,25
Marie,les,823
Marie,lettres,2
Marie,leur,16
Marie,levant,1
Marie,lève,6
Marie,levée,1
Marie,lever,8
Marie,lèves,2
Marie,lèvre,1
Marie,lèvres,5
Marie,libres,1
Marie,ligne,1
Marie,linge,1
Marie,linguistique,1
Marie,lion,7
Marie,liquide,2
Marie,lire,34
Marie,lis,9
Marie,lisait,3
Marie,lise,11
Marie,lises,1
Marie,lit,64
Marie,litre,3
Marie,livre,103
Marie,livres,25
Marie,logique,1
Marie,loin,17
Marie,Lola,1
Marie,lolo,1
Marie,long,5
Marie,longtemps,21
Marie,longue,1
Marie,longues,1
Marie,losanges,1
Marie,loto,13
Marie,loup,2
Marie,lourd,15
Marie,lourde,2
Marie,lourds,1
Marie,lu,2
Marie,lue,1
Marie,luge,3
Marie,lui,142
Marie,lumière,18
Marie,lumières,2
