language,uni_lemma,lexical_category,frequency,MLU,final_frequency,solo_frequency,num_phons,concreteness,valence,arousal,babiness,measure,age,num_true,num_false,unscaled_age,total,prop
French (Quebec),down,function_words,0.30830693826283456,0.4380484597970819,-0.007539978522859941,0.4940780114509791,0.28233061004052884,-0.64560158154829,1.741834105792502,0.4959327575037113,-1.0234753427015428,understands,0,39,34,12,73,0.5342465753424658
French (Quebec),drink (action),predicates,0.21627989402014863,0.11840105970964451,0.0673242262489624,-0.22899541044141433,-0.28736580563360836,-0.3835385343824336,0.6278940269106933,1.5311448929340756,-0.4915886070000556,understands,-0.38724399602564846,29,29,11,58,0.5
French (Quebec),duck,nouns,0.29835176049142903,-0.7249703403819044,0.9449957281132109,0.5919904973042656,0.28233061004052884,0.7590563512607005,0.11657726939117487,0.09870019390833897,0.007566637590891364,understands,0.7744879920512969,31,22,14,53,0.5849056603773585
French (Quebec),dump,predicates,0.16989441195159316,0.40542196892974663,-0.8841284042940037,-1.6845841694372936,-0.28736580563360836,-0.2158181841962854,-2.0565189500667804,-0.29853236968703334,-0.8449399346801617,understands,1.5489759841025939,25,23,16,48,0.5208333333333334
French (Quebec),ear,nouns,0.3284472467789524,0.08398862728070043,0.9459300517957091,0.28000828213489615,-0.28736580563360836,0.9058116576735797,-0.11168914021575317,-0.5031673266907098,-0.0861644515712363,understands,1.1617319880769454,40,22,15,62,0.6451612903225806
French (Quebec),eat,predicates,1.5449991362186206,0.43927941639786416,0.7157839818688577,0.04356829042346947,-0.28736580563360836,0.3187904320220618,1.0205122514346094,0.556119509563616,0.9895113807265433,understands,-0.38724399602564846,33,25,11,58,0.5689655172413793
French (Quebec),eye,nouns,0.5450542845791075,-0.306028447750364,1.0997270824069687,-1.3991914933063931,-1.4267586369818828,0.8009864388072375,0.18049186408111417,0.03851344184843429,-6.162354322298435e-4,understands,0.38724399602564846,39,31,13,70,0.5571428571428572
French (Quebec),fall,predicates,1.0063322646386401,-0.03595687951168526,1.0307983346845044,0.7114243025061944,-0.28736580563360836,-0.1005104434433087,-1.9104284479183462,0.3875966037958826,0.047737104444799436,understands,0.7744879920512969,29,24,14,53,0.5471698113207547
French (Quebec),finger,nouns,0.5245908015881099,0.3536090753404246,0.8193884021418519,-1.0763112335417762,-0.8570622213077455,0.9058116576735797,-0.16647307852141635,0.279260450088054,0.5312705007602302,understands,1.1617319880769454,34,28,15,62,0.5483870967741935
French (Quebec),finished,predicates,1.0947733483168893,-0.4156450081535278,0.9905314446842225,0.9901274260453674,-0.28736580563360836,-1.421308201159225,0.3904969609194883,-0.13000946391929952,0.5627430886308883,understands,1.5489759841025939,35,13,16,48,0.7291666666666666
